"datetime_utc","Generation_BE","Generation_FR","Prices.BE","holidaysBE"
"2013-10-02 02:00:00",13595.445,49185,27.45,0
"2013-10-02 03:00:00",13974.67,48794,24.27,0
"2013-10-02 04:00:00",13989.7625,48674,24.91,0
"2013-10-02 05:00:00",14002.1475,48634,29.74,0
"2013-10-02 06:00:00",14020.3225,52090,42.37,0
"2013-10-02 07:00:00",14082.255,57065,58.06,0
"2013-10-02 08:00:00",15322.595,57538,60.65,0
"2013-10-02 09:00:00",19381.2175,57926,59.42,0
"2013-10-02 10:00:00",22659.3,58444,56.63,0
"2013-10-02 11:00:00",25284.1425,58665,61.2,0
"2013-10-02 12:00:00",27192.3225,59116,58.47,0
"2013-10-02 13:00:00",27581.53,59105,57.43,0
"2013-10-02 14:00:00",26980.6275,58634,56.31,0
"2013-10-02 15:00:00",25699.5625,57646,49.96,0
"2013-10-02 16:00:00",23497.5225,56344,49.34,0
"2013-10-02 17:00:00",20511.6975,56370,46.75,0
"2013-10-02 18:00:00",16338.1225,57341,57.1,0
"2013-10-02 19:00:00",14112.015,58414,64.38,0
"2013-10-02 20:00:00",13981.9275,58996,60,0
"2013-10-02 21:00:00",14011.9725,55831,47.15,0
"2013-10-02 22:00:00",14024.9625,54265,53.13,0
"2013-10-02 23:00:00",14028.915,54708,41.83,0
"2013-10-03 00:00:00",14353.8175,51762,33.38,0
"2013-10-03 01:00:00",14352.585,48801,35.11,0
"2013-10-03 02:00:00",14349.08,48609,27.66,0
"2013-10-03 03:00:00",14339.0475,46628,24.49,0
"2013-10-03 04:00:00",14332.0625,47495,22.41,0
"2013-10-03 05:00:00",14334.9025,47807,28.76,0
"2013-10-03 06:00:00",14337.61,50637,45.54,0
"2013-10-03 07:00:00",14383.045,55322,53.94,0
"2013-10-03 08:00:00",15501.4225,57041,54.64,0
"2013-10-03 09:00:00",18423.5025,58631,60.13,0
"2013-10-03 10:00:00",21869.0075,59547,58.63,0
"2013-10-03 11:00:00",24831.2775,60011,54.85,0
"2013-10-03 12:00:00",26887.715,60266,54.48,0
"2013-10-03 13:00:00",26922.8625,59976,52.45,0
"2013-10-03 14:00:00",25954.8,59680,53.45,0
"2013-10-03 15:00:00",24450.08,59002,52.85,0
"2013-10-03 16:00:00",21384.405,58071,53.94,0
"2013-10-03 17:00:00",18128.2125,56520,58.37,0
"2013-10-03 18:00:00",15619.81,56622,60.01,0
"2013-10-03 19:00:00",14583.03,58431,63.73,0
"2013-10-03 20:00:00",14516.495,58672,63.2,0
"2013-10-03 21:00:00",14532.7225,55561,57.09,0
"2013-10-03 22:00:00",14554.03,54446,57.04,0
"2013-10-03 23:00:00",14560.1825,55331,53.93,0
"2013-10-04 00:00:00",14229.42,54375,47.75,0
"2013-10-04 01:00:00",14186.46,51261,36.69,0
"2013-10-04 02:00:00",14165.18,51105,23.94,0
"2013-10-04 03:00:00",14158.29,47914,19.23,0
"2013-10-04 04:00:00",14143.06,48126,16.79,0
"2013-10-04 05:00:00",14157.5275,48361,31.05,0
"2013-10-04 06:00:00",14194.5025,52941,42.77,0
"2013-10-04 07:00:00",14253.4725,57499,61.24,0
"2013-10-04 08:00:00",15023.365,58819,60.06,0
"2013-10-04 09:00:00",17078.935,60100,62.21,0
"2013-10-04 10:00:00",19378.385,60648,62.77,0
"2013-10-04 11:00:00",21696.67,61333,64.04,0
"2013-10-04 12:00:00",23850.555,60949,62.46,0
"2013-10-04 13:00:00",24728.8125,60322,61.13,0
"2013-10-04 14:00:00",24421.6375,58913,59.14,0
"2013-10-04 15:00:00",23126.3175,57609,54.93,0
"2013-10-04 16:00:00",20450.835,56081,51.69,0
"2013-10-04 17:00:00",17613.5425,55935,55.42,0
"2013-10-04 18:00:00",15169.9225,57074,57.92,0
"2013-10-04 19:00:00",13957.3475,58988,66.15,0
"2013-10-04 20:00:00",13811.37,58422,58.61,0
"2013-10-04 21:00:00",13790.5875,55774,52.15,0
"2013-10-04 22:00:00",13767.5775,53528,55,0
"2013-10-04 23:00:00",13745.475,53402,51.99,0
"2013-10-05 00:00:00",13713.83,49440,42.15,0
"2013-10-05 01:00:00",13698.345,46634,33.67,0
"2013-10-05 02:00:00",13685.885,46272,27.9,0
"2013-10-05 03:00:00",13674.8675,45861,25.08,0
"2013-10-05 04:00:00",13660.02,45739,25.97,0
"2013-10-05 05:00:00",13647.4775,45689,27.71,0
"2013-10-05 06:00:00",13647.4325,45555,27.16,0
"2013-10-05 07:00:00",13691.935,46165,30.94,0
"2013-10-05 08:00:00",14500.6575,47592,36.69,0
"2013-10-05 09:00:00",16414.13,50263,41.44,0
"2013-10-05 10:00:00",18403.6725,51874,41.74,0
"2013-10-05 11:00:00",20065.83,52526,42.67,0
"2013-10-05 12:00:00",21151.895,53452,45.44,0
"2013-10-05 13:00:00",21487.975,53282,41.61,0
"2013-10-05 14:00:00",21199.115,51275,36.13,0
"2013-10-05 15:00:00",20480.6075,49686,34.08,0
"2013-10-05 16:00:00",19244.035,48669,34.02,0
"2013-10-05 17:00:00",17249.645,48592,40.06,0
"2013-10-05 18:00:00",14975.845,50129,45.32,0
"2013-10-05 19:00:00",13632.7525,52400,50.16,0
"2013-10-05 20:00:00",13522.455,52263,46.49,0
"2013-10-05 21:00:00",13514.8825,49420,40.98,0
"2013-10-05 22:00:00",13509.3525,48854,43.18,0
"2013-10-05 23:00:00",13510.6425,50585,43,0
"2013-10-06 00:00:00",13490.2425,46907,30.21,0
"2013-10-06 01:00:00",13482.2525,44920,25.09,0
"2013-10-06 02:00:00",13484.17,43884,23.47,0
"2013-10-06 03:00:00",13485.07,42758,18.1,0
"2013-10-06 04:00:00",13483.6075,43114,15.21,0
"2013-10-06 05:00:00",13481.3375,43110,14.56,0
"2013-10-06 06:00:00",13479.3475,43454,23.34,0
"2013-10-06 07:00:00",13521.595,43971,26.91,0
"2013-10-06 08:00:00",14112.78,44648,28.08,0
"2013-10-06 09:00:00",15613.9725,45271,32.09,0
"2013-10-06 10:00:00",17859.3025,46875,39.79,0
"2013-10-06 11:00:00",20270.595,49188,40.94,0
"2013-10-06 12:00:00",22146.08,50085,40.11,0
"2013-10-06 13:00:00",22427.055,49739,40.4,0
"2013-10-06 14:00:00",21739.265,47089,38.02,0
"2013-10-06 15:00:00",20472.0725,46187,33.07,0
"2013-10-06 16:00:00",18936.6,45453,32.35,0
"2013-10-06 17:00:00",17020.535,45267,39.11,0
"2013-10-06 18:00:00",14810.5825,47221,41.92,0
"2013-10-06 19:00:00",13514.9225,50414,56.28,0
"2013-10-06 20:00:00",13430.8225,51153,53.15,0
"2013-10-06 21:00:00",13441.545,49082,38.87,0
"2013-10-06 22:00:00",13455.87,48398,40.49,0
"2013-10-06 23:00:00",13474.33,48923,42.09,0
"2013-10-07 00:00:00",13453.3,47468,34.04,0
"2013-10-07 01:00:00",13471.0375,45013,33.22,0
"2013-10-07 02:00:00",13485.2375,45663,30.22,0
"2013-10-07 03:00:00",13489.08,44949,26.84,0
"2013-10-07 04:00:00",13489.64,45086,24.56,0
"2013-10-07 05:00:00",13487.7,46039,31.33,0
"2013-10-07 06:00:00",13482.68,49608,52.41,0
"2013-10-07 07:00:00",13519.7725,55264,64.02,0
"2013-10-07 08:00:00",14843.34,56725,66.79,0
"2013-10-07 09:00:00",19501.6475,58312,69.03,0
"2013-10-07 10:00:00",23890.32,58996,68.94,0
"2013-10-07 11:00:00",27374.485,59580,68.42,0
"2013-10-07 12:00:00",30207.74,59736,62.54,0
"2013-10-07 13:00:00",30501.43,59211,61.91,0
"2013-10-07 14:00:00",29418.7925,58906,58.64,0
"2013-10-07 15:00:00",27379.865,57527,56.98,0
"2013-10-07 16:00:00",24701.995,56159,56.14,0
"2013-10-07 17:00:00",21075.9975,55497,62.04,0
"2013-10-07 18:00:00",15819.11,56219,67.43,0
"2013-10-07 19:00:00",13489.6975,58802,79.13,0
"2013-10-07 20:00:00",13409.3175,59301,72.07,0
"2013-10-07 21:00:00",13427.545,56298,62.97,0
"2013-10-07 22:00:00",13450.4275,53209,59.18,0
"2013-10-07 23:00:00",13480.84,54177,50.99,0
"2013-10-08 00:00:00",13447.2975,51390,40.9,0
"2013-10-08 01:00:00",13462.5725,48570,38.13,0
"2013-10-08 02:00:00",13468.74,47501,34.62,0
"2013-10-08 03:00:00",13467.8175,46666,32.87,0
"2013-10-08 04:00:00",13465.64,46801,34.03,0
"2013-10-08 05:00:00",13462.55,47164,36.98,0
"2013-10-08 06:00:00",13458.82,51885,51.97,0
"2013-10-08 07:00:00",13496.375,57296,62.38,0
"2013-10-08 08:00:00",14143.2825,58885,64.98,0
"2013-10-08 09:00:00",15960.01,59458,65.56,0
"2013-10-08 10:00:00",17954.75,59980,62.17,0
"2013-10-08 11:00:00",19795.755,60265,61.38,0
"2013-10-08 12:00:00",21208.755,60084,56.94,0
"2013-10-08 13:00:00",21036.3625,59663,52.93,0
"2013-10-08 14:00:00",20122.19,59165,52.56,0
"2013-10-08 15:00:00",18952.4275,58269,51.96,0
"2013-10-08 16:00:00",17770.6975,58197,52.44,0
"2013-10-08 17:00:00",16310.9375,57622,57.44,0
"2013-10-08 18:00:00",14513.125,58480,63.06,0
"2013-10-08 19:00:00",13501.975,60464,76.7,0
"2013-10-08 20:00:00",13454.5075,60236,65.49,0
"2013-10-08 21:00:00",13483.09,57098,57.91,0
"2013-10-08 22:00:00",13508.5975,54978,50.78,0
"2013-10-08 23:00:00",13765.0325,53578,53.89,0
"2013-10-09 00:00:00",13735.5125,51931,47.41,0
"2013-10-09 01:00:00",13766.7875,48727,36.78,0
"2013-10-09 02:00:00",13794.5775,48322,33.25,0
"2013-10-09 03:00:00",13801.34,47132,30.39,0
"2013-10-09 04:00:00",13804.5325,47034,31.52,0
"2013-10-09 05:00:00",13807.8975,47809,35.41,0
"2013-10-09 06:00:00",13816.785,51579,53.72,0
"2013-10-09 07:00:00",13868.7975,57170,67.45,0
"2013-10-09 08:00:00",14151.5075,58389,69.53,0
"2013-10-09 09:00:00",14894.4325,60019,72.85,0
"2013-10-09 10:00:00",16084.9975,61173,70.8,0
"2013-10-09 11:00:00",17518.1925,61490,69.96,0
"2013-10-09 12:00:00",18565.8125,60457,65.37,0
"2013-10-09 13:00:00",18706.41,59977,63.38,0
"2013-10-09 14:00:00",18515.1125,59315,60.57,0
"2013-10-09 15:00:00",17812.1375,58170,58.91,0
"2013-10-09 16:00:00",17132.405,57512,50.67,0
"2013-10-09 17:00:00",16156.2775,56817,52.97,0
"2013-10-09 18:00:00",14882.62,57744,58.34,0
"2013-10-09 19:00:00",14146.525,60295,63.92,0
"2013-10-09 20:00:00",14135.8375,59959,60.73,0
"2013-10-09 21:00:00",14188.39,55351,55.86,0
"2013-10-09 22:00:00",14232.65,53801,57.44,0
"2013-10-09 23:00:00",14265.3425,54746,44.82,0
"2013-10-10 00:00:00",14395.5725,51299,39.18,0
"2013-10-10 01:00:00",14384.8025,49191,33.93,0
"2013-10-10 02:00:00",14393.425,48704,32.18,0
"2013-10-10 03:00:00",14431.5825,48320,30.25,0
"2013-10-10 04:00:00",14463.425,47907,30.91,0
"2013-10-10 05:00:00",14507.75,47966,34.94,0
"2013-10-10 06:00:00",14548.9125,52548,47.73,0
"2013-10-10 07:00:00",14634.83,58302,62,0
"2013-10-10 08:00:00",15106.615,59232,65.84,0
"2013-10-10 09:00:00",16606.845,60825,69.47,0
"2013-10-10 10:00:00",18852.2875,61665,68.75,0
"2013-10-10 11:00:00",21779.08,62256,67.27,0
"2013-10-10 12:00:00",23901.945,62191,60.36,0
"2013-10-10 13:00:00",23713.5975,62208,60.53,0
"2013-10-10 14:00:00",22773.0975,61664,60.41,0
"2013-10-10 15:00:00",21537.6225,60849,58.97,0
"2013-10-10 16:00:00",19961.0725,60665,56.55,0
"2013-10-10 17:00:00",17924.27,60310,61.04,0
"2013-10-10 18:00:00",15599.5825,60634,63.9,0
"2013-10-10 19:00:00",14571.2,63424,85.84,0
"2013-10-10 20:00:00",14480.3875,63264,63.18,0
"2013-10-10 21:00:00",14430.0875,60931,55.79,0
"2013-10-10 22:00:00",14377.6925,57875,52.3,0
"2013-10-10 23:00:00",14330.1675,57122,54.93,0
"2013-10-11 00:00:00",14168.8825,54760,52.13,0
"2013-10-11 01:00:00",14073.305,51791,42.24,0
"2013-10-11 02:00:00",14044.0225,51152,38.99,0
"2013-10-11 03:00:00",14134.915,49627,31.84,0
"2013-10-11 04:00:00",14236.635,49836,32.39,0
"2013-10-11 05:00:00",14315.67,49872,38.59,0
"2013-10-11 06:00:00",14313.175,53845,47.66,0
"2013-10-11 07:00:00",14339.395,59058,60.79,0
"2013-10-11 08:00:00",14760.7425,59733,63.05,0
"2013-10-11 09:00:00",16341.0125,60483,65.34,0
"2013-10-11 10:00:00",17568.275,61224,64.94,0
"2013-10-11 11:00:00",17986.275,61410,64.94,0
"2013-10-11 12:00:00",17816.4575,61321,60.68,0
"2013-10-11 13:00:00",17202.8075,60881,60.67,0
"2013-10-11 14:00:00",16524.8725,59862,57.95,0
"2013-10-11 15:00:00",15829.355,58815,52.37,0
"2013-10-11 16:00:00",15212.75,57341,49.17,0
"2013-10-11 17:00:00",14669.84,57385,52.21,0
"2013-10-11 18:00:00",14224.72,57721,57.68,0
"2013-10-11 19:00:00",14018.235,60361,72.96,0
"2013-10-11 20:00:00",14062.3425,60567,64.6,0
"2013-10-11 21:00:00",14028.94,58161,54.87,0
"2013-10-11 22:00:00",13990.72,57048,57.56,0
"2013-10-11 23:00:00",13962.1375,56888,52.44,0
"2013-10-12 00:00:00",13379.84,54408,55.84,0
"2013-10-12 01:00:00",13394.39,50815,48.15,0
"2013-10-12 02:00:00",13412.845,49352,40.21,0
"2013-10-12 03:00:00",13429.9875,47316,33.48,0
"2013-10-12 04:00:00",13445.2075,46790,28.64,0
"2013-10-12 05:00:00",13455.7325,46903,28.1,0
"2013-10-12 06:00:00",13452.495,47819,36.46,0
"2013-10-12 07:00:00",13488.86,50008,48.96,0
"2013-10-12 08:00:00",14068.6525,51411,51.54,0
"2013-10-12 09:00:00",16423.2325,53863,54.94,0
"2013-10-12 10:00:00",19722.5275,55226,59.51,0
"2013-10-12 11:00:00",22957.515,55652,59.8,0
"2013-10-12 12:00:00",25756.855,56002,60.78,0
"2013-10-12 13:00:00",26847.555,55576,58.53,0
"2013-10-12 14:00:00",26567.6375,53684,52.69,0
"2013-10-12 15:00:00",25252.2175,51676,47.64,0
"2013-10-12 16:00:00",23142.835,50752,47.41,0
"2013-10-12 17:00:00",19744.585,51037,49.71,0
"2013-10-12 18:00:00",14955.27,51874,53.34,0
"2013-10-12 19:00:00",13384.725,54923,64.2,0
"2013-10-12 20:00:00",13341.9975,55825,62.77,0
"2013-10-12 21:00:00",13349.56,53614,50.48,0
"2013-10-12 22:00:00",13357.8025,53472,59.78,0
"2013-10-12 23:00:00",13377.22,54450,60.7,0
"2013-10-13 00:00:00",13509.49,52288,49.21,0
"2013-10-13 01:00:00",13552.115,48476,40.03,0
"2013-10-13 02:00:00",13628.8075,47603,35.63,0
"2013-10-13 03:00:00",13746.21,46945,28.62,0
"2013-10-13 04:00:00",13861.9625,46707,26.02,0
"2013-10-13 05:00:00",13973.8675,46929,25.39,0
"2013-10-13 06:00:00",14046.245,46953,27.29,0
"2013-10-13 07:00:00",14162.625,47503,28.51,0
"2013-10-13 08:00:00",14536.575,48546,32.2,0
"2013-10-13 09:00:00",15653.0475,50805,36.46,0
"2013-10-13 10:00:00",16994.5575,52493,38.13,0
"2013-10-13 11:00:00",18232.835,53460,40,0
"2013-10-13 12:00:00",19309.62,54023,37.79,0
"2013-10-13 13:00:00",19186.32,53306,29.29,0
"2013-10-13 14:00:00",18513.13,51011,26.04,0
"2013-10-13 15:00:00",17933.0675,50106,24.35,0
"2013-10-13 16:00:00",17363.1325,48920,26.05,0
"2013-10-13 17:00:00",16324.2325,49425,29.61,0
"2013-10-13 18:00:00",15053.185,52027,36.52,0
"2013-10-13 19:00:00",14501.71,55470,47.06,0
"2013-10-13 20:00:00",14462.805,56119,46.63,0
"2013-10-13 21:00:00",14461.7075,53965,35.53,0
"2013-10-13 22:00:00",14457.62,53724,42.05,0
"2013-10-13 23:00:00",14451.2875,54279,39.26,0
"2013-10-14 00:00:00",14198.94,52153,26.1,0
"2013-10-14 01:00:00",14161.87,49445,26.05,0
"2013-10-14 02:00:00",14116.6975,49648,21.46,0
"2013-10-14 03:00:00",14058.115,49018,21.42,0
"2013-10-14 04:00:00",14003.38,48239,19.75,0
"2013-10-14 05:00:00",13976.7275,48852,21.49,0
"2013-10-14 06:00:00",13907.9725,53062,38.07,0
"2013-10-14 07:00:00",13920.845,57583,57.03,0
"2013-10-14 08:00:00",14069.705,60268,57.13,0
"2013-10-14 09:00:00",14684.18,61276,64.34,0
"2013-10-14 10:00:00",15503.6725,61979,64.3,0
"2013-10-14 11:00:00",16383.6125,62203,71.25,0
"2013-10-14 12:00:00",16908.33,62073,64.36,0
"2013-10-14 13:00:00",16813.7075,61984,64.69,0
"2013-10-14 14:00:00",16594.8,61076,64.49,0
"2013-10-14 15:00:00",16090.2075,60091,58.77,0
"2013-10-14 16:00:00",15264.5625,59313,52.57,0
"2013-10-14 17:00:00",14327.445,59629,57.22,0
"2013-10-14 18:00:00",13927.7275,60499,64.77,0
"2013-10-14 19:00:00",13736.685,62641,70.06,0
"2013-10-14 20:00:00",13685.56,62318,59.67,0
"2013-10-14 21:00:00",13699.5775,60328,46.84,0
"2013-10-14 22:00:00",13694.8275,57802,50.17,0
"2013-10-14 23:00:00",13684.675,58428,50,0
"2013-10-15 00:00:00",13630.4075,56444,51.06,0
"2013-10-15 01:00:00",13656.075,53558,46.75,0
"2013-10-15 02:00:00",13681.35,52425,39.96,0
"2013-10-15 03:00:00",13688.3975,51115,35.68,0
"2013-10-15 04:00:00",13683.255,50278,32.4,0
"2013-10-15 05:00:00",13682.4775,50459,38.3,0
"2013-10-15 06:00:00",13698.58,54688,50.77,0
"2013-10-15 07:00:00",13767.7625,59479,61.93,0
"2013-10-15 08:00:00",13898.985,60845,64.7,0
"2013-10-15 09:00:00",15047.375,61768,64.29,0
"2013-10-15 10:00:00",17231.05,62739,63.19,0
"2013-10-15 11:00:00",19535.2125,62523,62.37,0
"2013-10-15 12:00:00",21344.9325,62342,57.75,0
"2013-10-15 13:00:00",21728.655,62147,60.79,0
"2013-10-15 14:00:00",21504.37,60901,61.23,0
"2013-10-15 15:00:00",21263.42,59647,54.83,0
"2013-10-15 16:00:00",20001.88,59172,53.55,0
"2013-10-15 17:00:00",17056.79,59013,57.16,0
"2013-10-15 18:00:00",14040.995,60099,65.38,0
"2013-10-15 19:00:00",13577.835,63518,82.22,0
"2013-10-15 20:00:00",13516.6875,62569,60.89,0
"2013-10-15 21:00:00",13503.7175,59382,52.67,0
"2013-10-15 22:00:00",13493.97,56713,52.48,0
"2013-10-15 23:00:00",13480.31,57287,52.57,0
"2013-10-16 00:00:00",13500.6625,52895,55.93,0
"2013-10-16 01:00:00",13458.7925,50904,43.37,0
"2013-10-16 02:00:00",13397.3425,50371,36.52,0
"2013-10-16 03:00:00",13347.3525,49115,28.72,0
"2013-10-16 04:00:00",13299.0975,48812,29.07,0
"2013-10-16 05:00:00",13265.23,49686,37.33,0
"2013-10-16 06:00:00",13207.23,53737,51.55,0
"2013-10-16 07:00:00",13249.4625,59004,67.61,0
"2013-10-16 08:00:00",13421.185,59803,70.18,0
"2013-10-16 09:00:00",14903.75,60583,70,0
"2013-10-16 10:00:00",16483.045,61003,67.81,0
"2013-10-16 11:00:00",17357.64,61365,69.01,0
"2013-10-16 12:00:00",17980.84,61557,62.82,0
"2013-10-16 13:00:00",17577.605,61511,58.77,0
"2013-10-16 14:00:00",16627.29,60919,58.05,0
"2013-10-16 15:00:00",15720.84,59698,52.55,0
"2013-10-16 16:00:00",15030.1725,58971,49.5,0
"2013-10-16 17:00:00",14533.51,59169,53.09,0
"2013-10-16 18:00:00",14086.19,60187,58.55,0
"2013-10-16 19:00:00",13927.295,62901,65.95,0
"2013-10-16 20:00:00",13877.3225,60629,56.31,0
"2013-10-16 21:00:00",13876.4025,57278,51.3,0
"2013-10-16 22:00:00",13886.575,55725,59,0
"2013-10-16 23:00:00",13896.095,55939,49.5,0
"2013-10-17 00:00:00",13878.84,54817,40.25,0
"2013-10-17 01:00:00",13886.595,52847,33.65,0
"2013-10-17 02:00:00",13909.8725,51867,27.5,0
"2013-10-17 03:00:00",13940.23,50476,21.76,0
"2013-10-17 04:00:00",13968.6225,50384,19.74,0
"2013-10-17 05:00:00",13989.2875,50464,27.48,0
"2013-10-17 06:00:00",14164.61,54692,40.88,0
"2013-10-17 07:00:00",14217.975,59313,56.9,0
"2013-10-17 08:00:00",14448.2375,60471,60.82,0
"2013-10-17 09:00:00",15508.3375,60989,62.07,0
"2013-10-17 10:00:00",17243.7,61766,59.45,0
"2013-10-17 11:00:00",18909.98,62031,60.29,0
"2013-10-17 12:00:00",20168.015,62038,59.05,0
"2013-10-17 13:00:00",20648.0525,62966,57.38,0
"2013-10-17 14:00:00",20569.3525,62306,55.73,0
"2013-10-17 15:00:00",19965.62,60613,48,0
"2013-10-17 16:00:00",17872.5475,59300,48,0
"2013-10-17 17:00:00",15216.395,58766,48.74,0
"2013-10-17 18:00:00",14083.65,59387,58.99,0
"2013-10-17 19:00:00",13709.2725,61964,75.05,0
"2013-10-17 20:00:00",13616.48,61101,60.93,0
"2013-10-17 21:00:00",13565.455,58126,50.48,0
"2013-10-17 22:00:00",13514.705,56232,53.47,0
"2013-10-17 23:00:00",13321.34,57204,54.93,0
"2013-10-18 00:00:00",13130.9175,55871,44.96,0
"2013-10-18 01:00:00",13156.0575,53186,43.53,0
"2013-10-18 02:00:00",13136.29,52587,40.56,0
"2013-10-18 03:00:00",13118.7225,50838,25.2,0
"2013-10-18 04:00:00",13098.4975,50020,21.28,0
"2013-10-18 05:00:00",13082.92,51479,42.81,0
"2013-10-18 06:00:00",13236.66,55063,50.88,0
"2013-10-18 07:00:00",13278.3975,59027,65.1,0
"2013-10-18 08:00:00",13379.2,60754,65.4,0
"2013-10-18 09:00:00",14091.39,62022,67.16,0
"2013-10-18 10:00:00",15295.69,62342,67.58,0
"2013-10-18 11:00:00",16992.9625,62170,62.34,0
"2013-10-18 12:00:00",18647.355,61912,59.14,0
"2013-10-18 13:00:00",19860.8825,61546,55.74,0
"2013-10-18 14:00:00",20002.5725,60511,52.36,0
"2013-10-18 15:00:00",19564.1575,58335,49.8,0
"2013-10-18 16:00:00",18447.905,58208,45.71,0
"2013-10-18 17:00:00",16021.0225,58524,50.66,0
"2013-10-18 18:00:00",14008.295,60018,57.81,0
"2013-10-18 19:00:00",13734.095,62977,60.53,0
"2013-10-18 20:00:00",13768.9075,61610,54.44,0
"2013-10-18 21:00:00",13837.0125,58183,45.91,0
"2013-10-18 22:00:00",13890.135,55876,44.92,0
"2013-10-18 23:00:00",14344.2925,56199,46.53,0
"2013-10-19 00:00:00",14207.7725,54063,31.48,0
"2013-10-19 01:00:00",14210.62,50550,29.04,0
"2013-10-19 02:00:00",14202.9975,48964,27.07,0
"2013-10-19 03:00:00",14182.005,47757,23.66,0
"2013-10-19 04:00:00",14164.4675,47142,21.47,0
"2013-10-19 05:00:00",14150.1275,46947,23.48,0
"2013-10-19 06:00:00",13674.465,47407,26.42,0
"2013-10-19 07:00:00",13666.755,48500,28.34,0
"2013-10-19 08:00:00",13871.5475,50504,32.01,0
"2013-10-19 09:00:00",17000.215,52530,34.84,0
"2013-10-19 10:00:00",21739.7525,52762,31.27,0
"2013-10-19 11:00:00",24849.8375,52813,33.1,0
"2013-10-19 12:00:00",25819.4275,53969,34.05,0
"2013-10-19 13:00:00",23823.625,53221,32.06,0
"2013-10-19 14:00:00",21244.935,51459,28.99,0
"2013-10-19 15:00:00",18991.805,50015,27.68,0
"2013-10-19 16:00:00",17333.62,49814,27.38,0
"2013-10-19 17:00:00",15890.1425,50027,32.26,0
"2013-10-19 18:00:00",14631.22,52644,38.44,0
"2013-10-19 19:00:00",14421.4475,55685,43.93,0
"2013-10-19 20:00:00",14390.5,53531,33.21,0
"2013-10-19 21:00:00",14389.88,50690,28.86,0
"2013-10-19 22:00:00",14403.3725,51032,32.43,0
"2013-10-19 23:00:00",14433.2725,52402,32.07,0
"2013-10-20 00:00:00",14477.5475,51526,17.67,0
"2013-10-20 01:00:00",14478.0875,48179,11.3,0
"2013-10-20 02:00:00",14474.76,46232,10.76,0
"2013-10-20 03:00:00",14464.3,44285,11.56,0
"2013-10-20 04:00:00",14449.5925,42459,9.09,0
"2013-10-20 05:00:00",14443.2075,42351,7.71,0
"2013-10-20 06:00:00",14458.42,43854,9.34,0
"2013-10-20 07:00:00",14523.8775,46025,11.99,0
"2013-10-20 08:00:00",14644.8425,48096,15.37,0
"2013-10-20 09:00:00",16664.655,50663,28.86,0
"2013-10-20 10:00:00",21140.0725,52103,30.06,0
"2013-10-20 11:00:00",24203.34,52973,35.04,0
"2013-10-20 12:00:00",26620.76,54229,37.97,0
"2013-10-20 13:00:00",26449.605,53601,30.05,0
"2013-10-20 14:00:00",25157.8125,51575,24.37,0
"2013-10-20 15:00:00",23255.3925,51166,27.25,0
"2013-10-20 16:00:00",21461.6025,50176,25.68,0
"2013-10-20 17:00:00",18446.165,50579,34.34,0
"2013-10-20 18:00:00",15194.695,52546,41.95,0
"2013-10-20 19:00:00",14668.4725,56617,50.06,0
"2013-10-20 20:00:00",14677.9675,54534,44.24,0
"2013-10-20 21:00:00",14718.5825,53126,35.49,0
"2013-10-20 22:00:00",14758.1025,51571,33.88,0
"2013-10-20 23:00:00",14775.32,52909,34.35,0
"2013-10-21 00:00:00",14982.845,50136,27.23,0
"2013-10-21 01:00:00",14961.2075,47668,25.93,0
"2013-10-21 02:00:00",14922.94,46363,21.96,0
"2013-10-21 03:00:00",14885.0275,45382,12.73,0
"2013-10-21 04:00:00",14848.37,45398,14.62,0
"2013-10-21 05:00:00",14807.105,48321,27.77,0
"2013-10-21 06:00:00",14770.03,53144,44.61,0
"2013-10-21 07:00:00",14757.1275,58838,58.1,0
"2013-10-21 08:00:00",14825.79,60437,59.47,0
"2013-10-21 09:00:00",15904.195,61057,59.22,0
"2013-10-21 10:00:00",17641.085,61642,59.52,0
"2013-10-21 11:00:00",19019.655,62923,57.36,0
"2013-10-21 12:00:00",20044.825,63062,57.78,0
"2013-10-21 13:00:00",20533.285,62888,56.12,0
"2013-10-21 14:00:00",20471.985,61681,52.77,0
"2013-10-21 15:00:00",20043.2775,60431,50.48,0
"2013-10-21 16:00:00",18770.4625,60045,49.99,0
"2013-10-21 17:00:00",16931.2975,60672,52.71,0
"2013-10-21 18:00:00",15377.2725,61244,61.11,0
"2013-10-21 19:00:00",15081.6,64400,70.49,0
"2013-10-21 20:00:00",15071.5075,61373,56.09,0
"2013-10-21 21:00:00",15059.4325,59278,45.6,0
"2013-10-21 22:00:00",15051.445,56571,44.85,0
"2013-10-21 23:00:00",15015.405,56497,37.95,0
"2013-10-22 00:00:00",15115.1475,53899,29.04,0
"2013-10-22 01:00:00",15090.5025,51534,23.86,0
"2013-10-22 02:00:00",15080.7225,51359,16.35,0
"2013-10-22 03:00:00",15101.825,49257,10.41,0
"2013-10-22 04:00:00",15133.425,48508,10.62,0
"2013-10-22 05:00:00",15169.8225,50060,15.96,0
"2013-10-22 06:00:00",15203.3625,55136,33.71,0
"2013-10-22 07:00:00",15283.465,60379,54.56,0
"2013-10-22 08:00:00",15585.9575,62264,57.91,0
"2013-10-22 09:00:00",18400.0925,62292,54.42,0
"2013-10-22 10:00:00",22012.78,61295,47.95,0
"2013-10-22 11:00:00",24145.6675,61274,45.32,0
"2013-10-22 12:00:00",26081.36,61005,44.29,0
